property_id,city,locality,property_type,area,price,bedrooms,bathrooms,listing_date,latitude,longitude,price_per_sqft,url_hash
2a31c5f2-187e-41ed-8616-67e1a493e715,Islamabad,F-7,plot,997.85,33297715.41,,,2024-05-11,33.522224875141546,73.14051531148537,33369.46,f8e064e2e941
f51698d3-df8e-4ee2-a78e-da29ebf06f03,Islamabad,Bahria Town,apartment,1659.77,27917807.49,2,2,2024-09-13,33.58037017794273,73.00673445892077,16820.29,a57c4f1b41f8
f8bd23c5-099f-4544-9500-8bc345f91b58,Lahore,Wapda Town,house,2197.86,23647033.44,4,3,2024-11-21,31.32546089322444,74.21083177079784,10759.12,9e7f65780c85
91b811dd-6f8b-46db-8a8d-7f7efaa28184,Karachi,DHA Phase 6,house,3382.53,83293679.85,5,5,2024-11-20,24.671355156849085,67.15615253922674,24624.67,19f9bcd6c7c9
7f5e3263-69b3-43ef-86d7-bba175bfceb2,Karachi,Federal B Area,house,3067.72,30026006.5,5,6,2023-09-24,24.71951874313042,67.17792876456949,9787.73,3394b9fa2938
e2a4066c-d74b-483d-b2b7-9f54a7120981,Karachi,DHA Phase 8,house,2540.42,54134387.75,3,2,2023-08-21,24.682415831586354,67.19325437883951,21309.23,bf5473e4dda2
4e1432f8-2f3b-489b-bd0e-76391f95fc0d,Karachi,Gulistan-e-Jauhar,house,3314.28,39171648.18,6,6,2026-03-07,24.692045751661208,67.14739971976032,11819.05,b923c044e595
0542b209-54ea-4477-be14-a6eae98cd421,Karachi,Gulistan-e-Jauhar,house,3336.28,32651817.47,7,6,2025-06-06,24.679112162817116,67.1578513481803,9786.89,600478acd4cb
b7b76b1e-23b9-4e84-b2dd-838129e81af5,Karachi,Gulshan-e-Iqbal,plot,1842.27,25797337.21,,,2025-08-12,24.775482939366732,67.00218900915743,14003.02,de7921a61005
dd0e6f25-ec76-45b2-8856-d2a788abf14a,Karachi,North Nazimabad,apartment,852.86,9921104.89,2,2,2023-11-20,25.01063032146715,67.13502086914568,11632.75,3ba0041020b2
294d012e-7f87-4545-9df1-cc2d69abbc12,Karachi,DHA Phase 8,house,3377.72,74537016.31,7,4,2025-02-24,24.81497198146738,66.87477065733123,22067.26,1949dc7aa70d
88b784dd-922b-4528-95ae-c66139da3469,Lahore,DHA Phase 5,house,1959.96,45481914.06,4,2,2024-11-18,31.34446184774848,74.16778288523469,23205.53,834b9ce3ec3a
dc6afa95-d19c-44e9-9ceb-783ab51cab2f,Lahore,Valencia Town,apartment,1480.18,21206437.28,2,2,2026-03-29,31.71921003429231,74.51258851933005,14326.93,d4b06d655062
17769c26-93d4-41ca-909b-11c7433da1d6,Karachi,Clifton,house,2879.28,69075706.22,5,4,2024-07-02,24.835684658200474,67.12730600788788,23990.62,4e7d56a98f8d
abdff2f2-5ee3-4a39-a541-4f2b8a40e601,Islamabad,G-10,house,1907.26,33748492.46,3,2,2025-02-08,33.8722178459972,72.92717449056546,17694.75,88b4741726ca
61910bb2-5004-4d9e-a73c-f383d3b9e6c0,Islamabad,F-8,plot,3596.19,106250289.12,,,2025-08-03,33.5100244198761,73.1118078465686,29545.24,97f8b1f319a5
a8423f4c-e714-4c28-9696-ce1a4870f89e,Lahore,Lake City,apartment,1514.61,23219077.6,4,3,2024-03-24,31.40651782526677,74.37178899271893,15330.07,0ac9bfa95390
9ea9cf5f-7eaa-4003-a54e-a65c2057ea5c,Islamabad,G-10,plot,3503.53,64006817.39,,,2024-07-18,33.523472481151636,73.011968962025,18269.24,929d0000dfc2
8742a9cc-c85a-4e0e-b5b6-96b746816085,Karachi,Clifton,plot,1321.01,32328728.71,,,2023-09-01,24.919711429707213,67.11123477524374,24472.74,3b472e899b2c
18484b11-c5fa-4932-9c27-a2dbc7bec856,Lahore,Garden Town,commercial,3633.87,65770594.07,,,2024-05-11,31.439159598999684,74.31698402681457,18099.32,bac7eae3322e
4a74f7fb-7ce6-4d13-aa4e-2064873c9c95,Islamabad,G-8,apartment,910.68,21108575.96,4,2,2024-09-09,33.602999750221976,73.03668281017255,23178.92,d772c23fa415
6cb1ef09-01be-4c69-92ca-8a97bd045420,Karachi,Federal B Area,house,3210.27,34614854.87,4,3,2026-01-05,24.68447613197498,67.0034411745473,10782.54,e45107663f4e
abf1297b-b97f-408b-915b-1a445c2f9d7a,Lahore,Cantt,house,3298.72,74969525.0,6,3,2025-08-17,31.641010251956637,74.19566466121896,22726.85,89647d2ebb4e
ed620128-71a2-46e9-8a3d-f1174acc0cc0,Lahore,Bahria Town Lahore,apartment,1377.03,21821051.29,4,3,2023-09-16,31.322163293394787,74.28538056619456,15846.46,57a4b1238cb6
45cee79c-22ca-4a30-a4e1-cf422f31eb60,Islamabad,E-11,commercial,3760.23,60018526.01,,,2023-10-29,33.629454016867996,73.17900000723007,15961.4,194447322cfc
fff28112-9228-4ed8-b5bd-336d1e7baaec,Karachi,Bahria Town Karachi,apartment,1090.73,20004266.25,2,3,2025-01-24,24.889857665286623,66.96003866224703,18340.25,00a13c9e808a
b1a27cf4-8397-400c-b0a2-65da9a7807c1,Karachi,Malir Cantt,plot,3282.39,47930406.68,,,2026-04-10,24.975300508374108,66.88519000037508,14602.29,e4f85227d7ba
c374c96a-a97c-4aaa-9415-ac1d984efc34,Karachi,North Nazimabad,plot,4332.7,47192192.59,,,2025-06-14,25.028985858332668,66.97363349204258,10892.1,986be5e85afe
45538249-7a83-4560-bc87-3842fca36609,Karachi,North Nazimabad,commercial,2820.1,36322270.96,,,2023-11-14,24.728499258114,67.0655524378188,12879.78,7dab49c6341f
6450b5b6-824b-4370-9498-d846cc5172e7,Karachi,Gulshan-e-Iqbal,house,3207.81,45696104.75,6,4,2025-04-02,24.971322480545993,66.85727488459386,14245.27,a940bfcff2a7
7ba7a65b-fe03-4e7f-a1cf-8e05424b2386,Karachi,Nazimabad,apartment,1192.38,13370929.64,4,3,2023-06-08,24.816060360371075,66.91218864071554,11213.65,2662f4c8a76b
f5a8ec72-9a4d-4aeb-ae62-77b70a6b299a,Karachi,Shah Faisal Colony,apartment,1395.43,12135981.96,3,2,2025-01-23,24.80791990524181,67.0774994641125,8696.95,60ff12d690ac
9897904e-de1d-4b25-b1b9-690e3c5ade33,Lahore,Valencia Town,house,1878.64,23189190.98,4,2,2024-12-31,31.3839375030666,74.53550041909565,12343.61,135eee0dd0ce
b2380024-e278-49a1-8836-0e45f39fa6e0,Lahore,Wapda Town,house,1893.49,20810261.53,4,3,2023-09-14,31.415313873150836,74.37072343936816,10990.43,708cc7ae64a6
06feb772-cebe-4e6d-bb4c-81434794df7f,Islamabad,G-8,house,2513.75,50198852.79,3,2,2023-08-19,33.87894528616246,73.11474741406909,19969.71,a6c879430efe
6a1c2c63-42a6-41fe-b0b9-532e38d10e53,Karachi,DHA Phase 8,plot,3440.08,76181550.84,,,2024-07-02,24.859982420897897,66.85244672489382,22145.28,8c6b1932c446
7c827c0e-db8a-44dc-b84d-12c7b2505b8f,Islamabad,G-9,apartment,1073.46,21527030.0,4,2,2025-07-16,33.65220638230476,73.05407255602069,20053.87,e64b67d08ee1
39ddb2e5-0764-473c-ac38-cb7776c7facb,Lahore,Askari 10,plot,2478.16,42432774.42,,,2025-03-25,31.513387261199522,74.2821426696193,17122.69,b7cabbff71d9
06c022c3-5e1e-49f4-80c2-509b7461d45c,Lahore,Gulberg,commercial,2210.3,61582066.78,,,2024-02-24,31.636776934682604,74.17281740336786,27861.41,024a2dafb111
4345766b-1b07-42f3-a2d1-a546ab9f1a56,Lahore,Paragon City,house,2858.89,42398921.88,4,2,2024-04-22,31.719703169690735,74.24361896545574,14830.55,6ab02eeffc39
eefaf879-ebf3-41a0-9365-782de8a47e9d,Karachi,Gulshan-e-Iqbal,plot,1699.55,19239647.66,,,2023-06-27,24.928626135089385,67.02053285633593,11320.44,687d0948cfb1
1d28de37-8a19-4ae4-8d0d-297c644b3fd2,Karachi,Bahria Town Karachi,house,4275.6,68947587.59,4,5,2025-02-01,24.711751569408083,67.10982145271694,16125.83,b54e86d25e46
3898873d-5507-4bcb-b593-207d4870e281,Islamabad,Bahria Town,house,2945.05,50547247.75,4,3,2024-04-11,33.85776084634531,73.21097004948383,17163.46,67ae79d238ed
12023e1f-0cb2-4da8-b982-932d198bb30c,Karachi,Malir Cantt,apartment,1474.72,18098976.96,3,2,2023-10-21,24.685528836787935,67.04879315181745,12272.82,21bb9f763450
77b773af-d4b9-45e3-82ef-c0c4726ad70a,Karachi,Gulistan-e-Jauhar,commercial,3506.52,34619331.04,,,2025-02-24,24.673592657479176,67.07581749196245,9872.85,deb6fe49c6ef
9ef228c0-b17f-4c3e-98dd-6006158ffda0,Islamabad,PWD Housing Society,plot,2697.08,42542535.52,,,2024-03-15,33.48482247458484,73.14798113187702,15773.55,cb3d97d9fa93
a224f67d-88f1-43bc-9956-0ad2245e1fde,Islamabad,Bahria Town,commercial,4313.16,73594394.63,,,2025-09-22,33.8537471856437,72.9089181508037,17062.76,738b790bc717
f3318034-c64c-4f58-b603-dba35e4b0ab0,Karachi,DHA Phase 5,house,2613.46,65458905.63,4,2,2025-08-10,24.78782204410409,66.99235439568062,25046.84,248b2b85720d
308fa4e4-d681-414e-8e13-cb8ee95e5562,Lahore,Gulberg,plot,2012.14,55828985.01,,,2025-07-14,31.561949777514467,74.41358721838108,27746.07,81260a356441
9bd5d70d-aea2-4d73-b3d7-939d1b3ac471,Lahore,DHA Phase 5,house,3069.04,61854796.38,6,6,2024-05-15,31.51494600320864,74.20577183437042,20154.44,ae82a9fde3ae
04776e0e-b0fc-40af-840c-aabc9eeb7fc3,Lahore,Lake City,plot,2217.36,37107098.37,,,2025-09-24,31.35718776888147,74.50142760777169,16734.81,5ec31f81a7b2
56138ef2-59e6-4e04-9027-843096cc95ca,Karachi,DHA Phase 6,house,3112.2,67814784.18,7,5,2025-09-19,24.727244904690178,66.86077533805738,21789.98,7c690d7f1752
30c5bd10-8980-4ef6-99cc-251114b29d4c,Karachi,PECHS,house,2769.06,43881673.29,5,2,2024-02-08,24.961642059847232,67.05255966480125,15847.14,1310de537802
44f42faf-b848-4092-91b7-8d9c0e82281f,Karachi,Nazimabad,plot,4659.58,52538857.32,,,2025-11-24,25.0442588882241,67.19899893144792,11275.45,1c62f5dacc8b
24880a6c-c2d4-4bed-9eb3-71c779a0cf83,Karachi,Scheme 33,house,3219.06,32677471.38,4,3,2025-08-20,24.685573441592094,66.80220396331623,10151.25,7bbd9c1763de
73f39c52-8d44-485e-9c2a-1238fa283cc2,Lahore,Valencia Town,plot,3649.6,52135883.61,,,2024-02-14,31.4069961821123,74.25344846047669,14285.37,0f908a3ef26e
542cd7d4-2c90-4cd8-bc92-a3f0ccda7461,Islamabad,F-7,house,3112.03,103599425.47,4,4,2024-12-08,33.85383780049708,73.15523371658624,33289.98,78e946de353b
ca674e89-af11-46f3-85f1-2d4156eb5d6c,Islamabad,G-7,plot,4353.51,92981673.2,,,2024-02-22,33.77271123203297,72.98691991693359,21357.86,97436f9365d9
03ccf946-9a4c-4690-a08c-6dd69a9ecf62,Karachi,DHA Phase 6,house,3105.26,78399374.2,7,6,2023-12-16,24.968268928814762,66.96798447989867,25247.28,641c1e47fa82
ec1cc1e5-8a6c-4d89-88f5-e8fe1e7db3f5,Karachi,Gulshan-e-Iqbal,house,2556.19,31067663.76,4,2,2024-10-02,24.74178080987205,66.90891013809572,12153.89,e39125a31500
f8db97b4-ca63-4496-a11b-d56ef9c5272e,Lahore,Lake City,house,3430.29,62444933.86,7,4,2024-12-31,31.500008519585126,74.15889960603579,18203.98,c1dde28966c6
7da7b2b8-f177-428b-9c61-c243019ef5c7,Karachi,Gulistan-e-Jauhar,house,2186.89,27037956.14,3,3,2026-01-17,24.831879563290812,66.98717603539232,12363.66,bce3e83e6131
0870e936-482d-4b00-a55a-261d3818471b,Lahore,Iqbal Town,house,3977.07,48132900.37,6,6,2026-01-18,31.395954276122847,74.5026002024465,12102.6,625ff92688df
d983a31f-37ed-4bd8-ab1d-14b88250952a,Islamabad,F-10,house,2709.44,65202588.52,4,2,2024-04-05,33.5872310338913,73.06039847851135,24064.97,76334e4d2a8e
a4795af2-5461-4e03-867f-a5045cc9d864,Lahore,Paragon City,apartment,1101.87,16578155.06,3,2,2023-10-25,31.438187559767087,74.233633457046,15045.47,1f2d0a832482
a77390cc-2dd3-4ae5-ac8c-832c617b2c9c,Karachi,Scheme 33,commercial,4360.93,41839777.28,,,2023-07-24,24.766496708034534,67.03911033745038,9594.23,0bd76259af1e
d567507c-b501-42e5-8b9c-9ec4d09088d4,Karachi,Shah Faisal Colony,house,1121.94,8746611.2,2,3,2024-02-18,24.994808349618996,67.12205070925457,7795.97,e1a9f0036e09
b1fd5e2c-cce4-47a3-bcf5-c9d29ead5a0e,Islamabad,G-7,house,3136.2,65853879.24,6,4,2025-12-05,33.63913339334732,73.13872557973194,20997.98,afd5da6b8bd4
90e39100-1692-4043-beab-30e8bbbe9323,Islamabad,F-8,house,3715.7,87316667.02,6,3,2026-03-25,33.81227897612542,73.09428947960728,23499.39,2f88c22e5bd6
832163bf-1426-49ba-89ec-860549f40887,Lahore,Garden Town,apartment,1198.65,18352114.31,2,1,2024-08-05,31.519463603078332,74.23391335553094,15310.65,2eb9c0c47b5b
7231d8b1-9fd1-448f-b859-d7e3481b947e,Islamabad,G-9,house,3002.93,52025406.42,7,4,2024-11-12,33.86134854189594,73.07167237521723,17324.88,17dd664e7d5f
55ab1705-79c6-4888-a1b3-cbe296a65848,Karachi,DHA Phase 5,house,3399.23,72146128.02,4,4,2026-04-18,24.711274885903492,66.8746286701525,21224.26,fc5d294a7dc2
d8c7d111-8f79-436f-be8e-2d4e8603957c,Lahore,Wapda Town,plot,2829.24,34333690.82,,,2024-05-29,31.64913053948642,74.51515786964976,12135.31,ec8214f192ca
a3b2cbdc-69fa-435a-bb4a-c907dd31b9ad,Lahore,Bahria Town Lahore,house,3183.4,46088503.33,6,6,2025-10-23,31.446529703394717,74.43593282034615,14477.76,51f9f1d60133
09d983b5-6da4-430a-bf91-bc9cc54e4a41,Karachi,PECHS,apartment,828.15,13628197.18,1,1,2024-01-05,24.84906399362569,67.13013414875947,16456.19,dffd212cc23f
cadff0bf-4d08-421a-a895-4327663e4a75,Karachi,DHA Phase 6,house,3161.2,60024627.01,5,6,2023-11-13,24.971192816377666,67.14860394369406,18987.92,51b657c68646
03387606-898d-4e5c-955c-ba1a3e6de9c6,Islamabad,G-7,plot,3683.17,90680110.32,,,2023-04-26,33.53830984536241,73.10560847196706,24620.13,c4d139d53ebc
5d9a6624-6760-4645-90ed-544f47c3013a,Karachi,Gulistan-e-Jauhar,plot,2971.5,30883945.6,,,2023-12-27,25.022436149081916,67.03538362013748,10393.39,b74f0f86961c
ad5c45fe-2fe7-4f65-9abb-fcdfbb3c55a4,Lahore,Bahria Town Lahore,plot,2508.05,40473785.57,,,2024-09-15,31.406322097594003,74.40068725234963,16137.55,0d75c3d1d48a
49f1d225-7cff-4e4a-a5ce-0ed3e23db48c,Islamabad,PWD Housing Society,house,3321.32,45011485.08,5,4,2023-09-17,33.77074173128908,73.10060937858694,13552.29,ec470f78ee9e
c7417faf-80fb-43fc-9628-0234a39b2570,Islamabad,F-7,house,3620.23,108769639.3,4,5,2023-10-23,33.7667912027803,72.95846142457286,30044.95,0eca84ba73f3
a4cf44a5-044c-4eaa-af9c-34e234df08e4,Islamabad,Blue Area,house,3290.25,96170253.96,5,3,2025-08-13,33.85927264540817,73.14738467470717,29228.86,bd102d3720da
fe987115-0a69-41f4-a285-617039a43b4e,Islamabad,F-6,plot,3119.95,92149492.39,,,2025-05-04,33.773218679465266,73.17524634587514,29535.57,adc034896d20
67f30f74-fe9f-4af1-8999-247be7e71566,Karachi,DHA Phase 8,house,2842.74,49388207.72,5,2,2026-01-02,24.941932092616227,67.15151782709846,17373.45,63f4357321ae
b2f9daf2-9bbc-4cbc-877f-80d67997aa2e,Lahore,Johar Town,apartment,989.46,12396030.08,3,3,2023-08-03,31.32781900515147,74.36301974396062,12528.08,6143eb7d96f9
802fe053-94a8-4f12-9f73-5cafe1f42fe5,Lahore,Iqbal Town,house,2113.17,25618798.99,3,3,2026-02-28,31.43739001773732,74.4593383400147,12123.4,f4f13d2c3b9e
2d038e74-7f9a-40bc-9696-7202fa01ca15,Karachi,Gulshan-e-Iqbal,house,4139.09,50856583.44,7,5,2025-12-05,24.80071635576076,66.92192641597423,12286.9,42cdf96652ea
d36e9cdb-ac10-46c5-abc9-5175bd7f126c,Karachi,Shah Faisal Colony,apartment,1268.67,9374263.06,4,2,2023-10-23,25.005769454630745,67.05698292995326,7389.05,5fa80be8ac42
1d54801b-5a9e-4897-8d7f-8e3bfcea0e2f,Islamabad,F-10,house,4065.54,100055122.46,6,4,2025-08-31,33.5029378000461,72.91102378792273,24610.54,3ae1cfdaf893
b3f424fb-5970-4ac8-af81-01770e514868,Islamabad,G-10,house,2132.85,36809667.01,5,4,2025-08-03,33.52974576881126,73.0133617250512,17258.44,750a416124b1
80c39604-fd17-47dc-93c7-31b09a0cc8e9,Lahore,DHA Phase 6,plot,1705.62,42232878.7,,,2024-02-20,31.368082168770506,74.43965990212328,24761.01,2ca25ce1c859
6a903ddd-301b-41db-9fe0-1ab826a40850,Lahore,Gulberg,plot,2322.1,66258876.62,,,2023-11-17,31.404691663104323,74.27598789341619,28534.03,d7fbb867b897
75470b20-8213-4f61-8d28-7f897275d666,Karachi,PECHS,house,3461.07,46938124.6,7,5,2023-07-30,24.83253736725035,66.9266934121452,13561.74,65904a9ff95e
48310f24-af9a-40af-b9a8-02025edb4dc5,Islamabad,Bahria Town,house,2857.47,44862965.89,5,2,2023-06-10,33.78581794906589,72.91062718214411,15700.24,6931bf7deff0
cfb35b6e-7a6f-4eef-9fc4-36e7a196b322,Lahore,Bahria Town Lahore,plot,3336.65,47195481.29,,,2024-04-25,31.61131908336456,74.52775325744986,14144.57,27dc99699d93
ea2c365b-e15c-4392-a821-20327f80c0f9,Islamabad,F-8,plot,2853.01,70655891.06,,,2025-09-26,33.584825237721,72.87164740030477,24765.39,3adb95699d60
ca51df42-1d25-4172-a4e2-f7d3a3362c9a,Lahore,Johar Town,apartment,1677.76,23803866.12,4,2,2024-03-09,31.519523478105185,74.32109932214189,14187.89,476547671fc1
68a0ba62-32d7-406d-be57-d81265b962ce,Islamabad,G-10,plot,2938.49,58531003.14,,,2024-08-11,33.88341670665561,73.15523138017097,19918.73,f786a152e0bf
e563940a-a253-4058-8628-07dc6ebacae7,Lahore,Bahria Town Lahore,house,3497.45,59590421.21,4,6,2024-01-05,31.453268875266513,74.23712938532341,17038.25,97d29668d82b
30869238-a8d6-4fe4-be23-5b9fa15ea17f,Karachi,DHA Phase 6,apartment,1414.16,28397042.86,4,3,2026-04-04,24.989993733588868,66.94846528118792,20080.5,d7b8a162ce77
c1a3119c-53cf-43bb-83fd-d6e85ab726a3,Karachi,North Nazimabad,house,3271.13,37403627.68,7,5,2026-03-17,24.87175106279063,67.10989634955072,11434.47,9047b9d62754
18934fa4-1e41-4422-865f-d57d6850d684,Islamabad,G-9,house,2368.45,53402884.73,5,4,2024-11-17,33.53255653448448,72.94100455943283,22547.61,b0eb89876195
56951c91-ef5a-460c-bea1-000428dda233,Karachi,Bahria Town Karachi,house,2528.45,41407076.77,4,4,2023-06-10,24.782379991564866,67.03874722793353,16376.47,dfb7262710c2
3cf8bfd1-d451-4b24-a177-3a5ae872aed5,Islamabad,Bahria Town,house,3575.94,52560082.68,7,4,2024-07-08,33.5019617544058,73.14803300947209,14698.26,c99cd15defd4
a03fd243-7ffc-48e2-b3f7-7d90bc6c4da7,Islamabad,F-10,house,1793.78,51205133.2,4,3,2024-02-02,33.83792898860808,73.00098028404263,28545.94,5b20e2de71d1
721bc0aa-1443-4f47-a578-cf9e45ce2e57,Karachi,Gulistan-e-Jauhar,plot,2266.85,21989461.68,,,2024-07-24,24.854311646363367,66.96037101843405,9700.45,0811d6295053
804c7b30-639f-45df-8132-e8cefb730850,Karachi,DHA Phase 8,house,2485.06,49104189.22,4,4,2024-07-04,25.0187823574522,66.94417040826414,19759.76,a323477679be
5aa83fce-8df3-4d19-a92b-25072c457e20,Karachi,DHA Phase 6,house,2111.47,39994438.4,3,4,2025-09-24,24.98588383767592,66.87971328941582,18941.51,405152e4779a
dc532fe3-6b20-4a30-ae2e-13427ab48d02,Karachi,DHA Phase 8,house,1569.45,29384131.89,2,2,2023-06-04,25.042520110410482,66.82383791036139,18722.57,d75c4a9e9419
eb2de56e-0593-4ed1-aba6-f758f83f556b,Karachi,Nazimabad,plot,3266.63,37315521.33,,,2024-02-13,24.804966914545975,66.98403176203334,11423.25,0c9c57079e67
d89724a1-0d98-41ae-8a9c-572c9bb7d516,Islamabad,Blue Area,house,2933.03,99529009.91,5,2,2025-09-03,33.56217797783061,73.21204519006513,33933.85,82e7df808267
81953e96-4fd6-42fe-b2a1-3dab4c0424f0,Islamabad,DHA Phase 2,house,2168.02,35478074.22,5,2,2023-08-10,33.769638282788726,73.04726420394461,16364.27,42439f7d631b
84abdb48-95e8-4f15-a9e2-a114b48148ea,Lahore,Iqbal Town,commercial,6306.77,72163809.66,,,2025-03-24,31.532646196938035,74.35328613011154,11442.28,b11f93d2fe30
3775324d-c3bb-4ad1-9ab6-99a45dc7732d,Islamabad,F-11,house,3780.93,81244109.43,6,6,2025-11-16,33.656137695995426,73.12250848673709,21487.86,5199c503b747
2d466073-44cb-4979-af38-f66df9be2dcb,Islamabad,F-8,apartment,989.46,25035096.64,2,3,2024-10-28,33.563791210419474,73.00243374400381,25301.78,eecc1b59a286
dda26aa6-4078-49ef-9cd9-0762245f1aa3,Karachi,Gulistan-e-Jauhar,house,3103.99,31845278.36,4,3,2025-02-25,24.670247137716363,66.9810390126289,10259.47,0d509e2b96bc
f84f869e-c420-4c04-be2c-bb21ac5150fa,Lahore,Lake City,plot,2711.12,40483616.28,,,2024-05-05,31.650783547724327,74.43483866969979,14932.43,16029d3bf8b4
08807f52-2843-4ded-ac5f-a52e21f05c33,Karachi,PECHS,plot,1913.31,29690889.88,,,2024-05-03,24.774408723006644,66.8856598892032,15518.08,8acb17cdc9b3
2682f71a-7cd6-4254-ab39-f7f46e13636c,Lahore,Gulberg,plot,3815.72,105286776.45,,,2025-04-08,31.43044896839062,74.23246629461292,27592.9,6543f3dc8e50
be672cb8-53d0-4078-9174-72673f2ee5d8,Lahore,Iqbal Town,apartment,1173.95,14239827.75,4,3,2025-06-03,31.369869454387906,74.33816879064264,12129.84,9816bf9d7e59
7627ab38-e11e-4311-a35f-5c16790b40d2,Karachi,Scheme 33,plot,2005.57,20108687.02,,,2024-07-12,24.816861819548365,67.19440237966015,10026.42,fcf9e83c1106
8545265b-5a4e-4af8-86bc-5368625f852d,Karachi,Shah Faisal Colony,house,2937.5,25072844.57,4,4,2023-06-30,25.0575924787307,67.02766785546787,8535.44,e11e281bb0f7
56ffdd48-d0d6-44f7-ba05-cb99886baf38,Islamabad,F-7,house,2602.81,82617782.49,5,3,2023-11-09,33.69815624978071,72.93896293908348,31741.76,eba3145d5a1b
169ad180-566f-41ae-8a10-d0525a5fb0dd,Islamabad,PWD Housing Society,house,2588.5,34819470.86,3,2,2024-01-10,33.672636694516754,72.92194164999984,13451.6,41b52be223f4
9644e8bf-65cb-49b1-89b4-c39673953df0,Karachi,Gulshan-e-Iqbal,apartment,885.99,10347768.12,1,1,2024-03-05,24.787714448574427,67.12706604184743,11679.33,423e31c48210
3b1381c0-9975-4118-8a88-95172bdcf4a2,Lahore,Wapda Town,house,2956.24,33407847.56,5,3,2025-02-09,31.6898541161671,74.4342199893888,11300.79,b3ed37470124
9df06fe9-432b-410f-903d-53c6114593bc,Islamabad,F-6,house,3041.53,78107703.17,6,4,2023-05-06,33.73941908306005,72.90677369573882,25680.4,52b7f08d52dc
5d4a8276-6bd0-4103-9458-7ab723374ebf,Karachi,Korangi,apartment,1286.01,11326846.43,4,1,2025-03-13,24.983313036444873,67.13782994691668,8807.74,c20b129662f1
4c0d067b-5792-4f07-aad6-c6f5f449f75b,Islamabad,F-8,house,2816.92,85186638.8,5,4,2024-04-12,33.64907227674587,72.9916345882459,30241.06,8b485b01671e
73fcbb61-df04-4816-851e-ddcac2d34370,Lahore,Model Town,apartment,1063.32,22065781.51,4,1,2024-06-13,31.654034849688177,74.30025468877106,20751.78,72b164300591
68624653-34a6-4b38-9587-68ba4349152e,Karachi,Gulshan-e-Iqbal,apartment,805.79,10472535.42,1,2,2026-03-29,24.662941937934846,66.92527415658644,12996.61,c5da62313182
39baf1ef-f6ba-45f0-80b7-5eaef83f4582,Karachi,Korangi,plot,2726.74,23477646.52,,,2024-07-23,25.04940390150213,67.19947725088575,8610.15,a534d157fb52
f69924da-0f68-436d-a5cc-ce04b6bafe21,Lahore,Bahria Town Lahore,house,3084.14,48386911.79,6,4,2025-05-03,31.693808570335282,74.51407648995014,15688.95,c2d9966903e8
b6de0cb0-dc55-4c53-837d-9638464971c4,Islamabad,Blue Area,plot,2736.0,89510728.17,,,2025-01-15,33.5722014422722,73.04622595311757,32715.91,d38d359a86bd
0234405c-c7b6-4aca-b260-f9ad0be97255,Lahore,Iqbal Town,house,1857.28,22056948.18,5,2,2026-01-31,31.350300645222944,74.21799094860732,11875.94,d21d9fd29bdc
50103757-6516-4440-9648-692b2a656283,Islamabad,G-9,house,2366.97,44034059.13,3,3,2024-12-07,33.862550183449024,73.01856132237039,18603.56,4d1c6bffcc8a
45f56fc9-ee4a-417e-bcd0-eec954c5ccf2,Lahore,Garden Town,house,2692.5,39225512.07,5,2,2023-08-08,31.531278369960628,74.3335324085666,14568.44,ee429b0fca78
b04affa3-65e1-42e5-b9bd-38441b58372e,Lahore,DHA Phase 5,plot,4193.23,94386456.93,,,2024-02-11,31.60924098382741,74.50074211817905,22509.25,f7ef4252ee42
47248301-f4d9-40b0-bb5a-018d956233fb,Karachi,North Nazimabad,house,3673.83,39479436.11,7,5,2024-07-17,24.752274269839997,66.97662152001053,10746.12,30aa06dd16f5
d467ce62-cc54-4a3b-b7a3-c59b841bdecf,Islamabad,G-10,plot,2776.11,49777194.25,,,2025-10-28,33.72088184027431,73.12578619075391,17930.56,bd808e3ef5d3
a886e729-deb5-418c-8909-6a318dbd8fe7,Karachi,Clifton,apartment,936.61,27643788.96,3,1,2024-04-24,24.79345090852985,67.16751772179543,29514.73,804e3db24cc7
0797b1ae-e611-41bd-b4bf-04d4c60be8ce,Islamabad,F-7,house,2595.29,80472092.89,4,3,2023-06-22,33.60228265065486,73.23108925455051,31006.98,4dfcebff4548
7a7e674a-3d56-4be6-af6c-0f53cdbe04b8,Lahore,Gulberg,house,1338.92,39063596.64,2,3,2024-08-25,31.405291330532147,74.50303397540549,29175.45,e5ef4e339616
92552a65-3743-4840-9e4a-664c3a27feeb,Lahore,Model Town,house,3640.71,74296521.44,6,4,2025-10-02,31.65986115957335,74.41806401949094,20407.15,4c3b8ed7dc23
93efc12c-050c-4913-9a8b-db8481c793d9,Islamabad,DHA Phase 2,plot,1867.14,35090190.68,,,2024-12-29,33.599174287948706,73.07904957131788,18793.55,a61dd8386bef
58a1f8fa-8a2b-4897-a4d5-9a70a285f03c,Lahore,Model Town,commercial,2865.8,63300596.43,,,2024-02-26,31.365307425932794,74.27624701299018,22088.28,33923b24da68
dd002bed-3696-4a58-bdd0-2f2a48d67438,Islamabad,PWD Housing Society,plot,2503.98,33053053.1,,,2026-01-24,33.726101273212606,73.0693656721923,13200.21,fb10790525d5
6d29e484-a6fe-44ef-a268-24ba22f86b14,Karachi,PECHS,apartment,692.71,10300871.06,1,1,2023-07-31,24.770078262455392,67.00473863949303,14870.39,2762cbc6d8d3
